section	ix	mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
0	0	0	1	0	1/4		1/4	1		-2	58	2	1	
0	1	0	1	0	1/4		1/4	1		2	62	2	1	
0	2	0	1	0	1/4		1/4	1		-2	70	1	1	
0	3	0	1	1/4	1/4		1/4	1		0	60	2	1	
0	4	0	1	1/4	1/4		1/4	1		-3	63	2	1	
0	5	0	1	1/4	1/4		1/4	1		3	69	1	1	
0	6	0	1	1/2	1/4		1/4	1		2	62	2	1	
0	7	0	1	1/2	1/4		1/4	1		-1	65	2	1	
0	8	0	1	1/2	1/4		1/4	1		-2	70	1	1	
0	9	1	2	0	3/4		1/2	3/2		1	55	2	2	
0	10	1	2	0	1/4		1/4	1		-5	61	2	1	
0	11	1	2	0	1/2		1/2	1		4	64	1	1	
0	12	1	2	1/4	1/4		1/4	1		0	60	2	1	
0	13	1	2	1/2	1/4		1/4	1	1	-2	58	2	1	
0	14	1	2	1/2	1/4		1/4	1		0	72	1	1	
0	15	2	3	0	1/2		1/2	1	1	-1	53	2	2	
0	16	2	3	0	1/4		1/4	1	-1	-2	58	2	1	
0	17	2	3	0	0	grace32	1/32	1		5	71	1	1	
0	18	2	3	0	0	grace32	1/32	1		0	72	1	1	
0	19	2	3	0	3/8		1/4	3/2		0	72	1	1	
0	20	2	3	0	0	grace32	1/32	1		2	74	1	1	
0	21	2	3	1/4	3/8		1/4	3/2		3	57	2	1	
0	22	2	3	3/8	1/16		1/16	1		-2	70	1	1	
0	23	2	3	7/16	1/16		1/16	1		3	69	1	1	
0	24	2	3	1/2	1/8		1/8	1	-1	-1	53	2	2	
0	25	2	3	1/2	1/16		1/16	1		1	67	1	1	
0	26	2	3	9/16	1/16		1/16	1		-1	65	1	1	
0	27	2	3	5/8	1/8		1/8	1		1	55	2	2	
0	28	2	3	5/8	1/8		1/8	1		-2	58	2	1	
0	29	2	3	5/8	1/16		1/16	1		-3	63	1	1	
0	30	2	3	11/16	1/16		1/16	1		1	67	1	1	
0	31	3	4	0	1/4		1/4	1		3	57	2	1	
0	32	3	4	0	1/4		1/4	1		0	60	2	1	
0	33	3	4	0	1/8		1/8	1		-1	65	1	1	
0	34	3	4	1/8	1/8		1/8	1		-3	63	1	1	
0	35	3	4	1/4	1/4		1/4	1		-2	58	2	1	
0	36	3	4	1/4	1/4		1/4	1		2	62	1	1	
0	37	3	4	1/2	1/4		1/4	1	1	-1	65	1	1	
0	38	3	4	1/2	1/4		1/4	1	1	2	74	1	1	
0	39	4	5	0	3/4		1/2	3/2		0	36	2	1	
0	40	4	5	0	3/4		1/2	3/2		0	48	2	1	
0	41	4	5	0	1/8		1/8	1	-1	-1	65	1	1	
0	42	4	5	0	1/8		1/8	1	-1	2	74	1	1	
0	43	4	5	1/8	1/8		1/8	1		2	62	1	1	
0	44	4	5	1/8	1/8		1/8	1		5	71	1	1	
0	45	4	5	1/4	1/8		1/8	1		-3	63	1	1	
0	46	4	5	1/4	1/8		1/8	1		0	72	1	1	
0	47	4	5	3/8	1/8		1/8	1		-1	65	1	1	
0	48	4	5	3/8	1/8		1/8	1		2	74	1	1	
0	49	4	5	1/2	1/8		1/8	1		1	67	1	1	
0	50	4	5	1/2	1/8		1/8	1		-3	75	1	1	
0	51	4	5	5/8	1/8		1/8	1		0	72	1	1	
0	52	5	6	0	1/4		1/4	1		0	60	2	1	
0	53	5	6	0	1/4		1/4	1		-3	63	2	1	
0	54	5	6	0	1/8		1/8	1		-2	70	1	1	
0	55	5	6	1/8	1/8		1/8	1		3	69	1	1	
0	56	5	6	1/4	1/4		1/4	1		2	62	2	1	
0	57	5	6	1/4	1/4		1/4	1		-1	65	2	1	
0	58	5	6	1/4	1/8		1/8	1		0	72	1	1	
0	59	5	6	3/8	1/8		1/8	1		-2	70	1	1	
0	60	5	6	1/2	1/4		1/4	1	1	2	74	1	1	
