section	ix	mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
0	0	0	0	0	1/8		1/8	1		0	72	1	1	
0	1	0	0	1/8	1/8		1/8	1		0	72	1	1	
0	2	0	0	1/4	1/8		1/8	1		0	72	1	1	
0	3	1	1	0	1/2		1/2	1		-1	53	2	1	
0	4	1	1	0	1/2		1/2	1		3	57	2	1	
0	5	1	1	0	1/2		1/2	1		0	60	2	1	
0	6	1	1	0	3/16		1/8	3/2		0	72	1	1	
0	7	1	1	3/16	0	grace32	1/32	1		5	71	1	1	
0	8	1	1	3/16	0	grace32	1/32	1		0	72	1	1	
0	9	1	1	3/16	0	grace32	1/32	1		2	74	1	1	
0	10	1	1	3/16	0	grace32	1/32	1		2	74	1	1	
0	11	1	1	3/16	1/16		1/16	1		-1	77	1	1	
0	12	1	1	1/4	1/8		1/8	1		0	72	1	1	
0	13	1	1	3/8	1/8		1/8	1		3	69	1	1	
0	14	1	1	1/2	1/4		1/4	1		0	48	2	1	
0	15	1	1	1/2	1/4		1/4	1		1	55	2	1	
0	16	1	1	1/2	1/4		1/4	1		-2	58	2	1	
0	17	1	1	1/2	1/8		1/8	1		0	72	1	1	
0	18	1	1	5/8	1/8		1/8	1		4	64	1	1	
0	19	2	2	0	1/2		1/2	1		2	50	2	2	
0	20	2	2	0	1/4		1/4	1		-2	58	2	1	
0	21	2	2	0	1/4		1/4	1		1	67	1	1	
0	22	2	2	1/4	1/8		1/8	1		3	57	2	1	
0	23	2	2	1/4	1/8		1/8	1		-1	65	1	1	
0	24	2	2	3/8	1/8		1/8	1		3	45	2	1	
0	25	2	2	3/8	1/8		1/8	1		3	57	2	1	
0	26	2	2	3/8	1/4		1/4	1		0	60	1	2	
0	27	2	2	3/8	1/8		1/8	1		-1	65	1	1	
0	28	2	2	1/2	1/8		1/8	1		1	43	2	1	
0	29	2	2	1/2	1/8		1/8	1		1	55	2	1	
0	30	2	2	1/2	1/8		1/8	1		4	64	1	1	
0	31	2	2	1/2	1/8		1/8	1		1	67	1	1	
0	32	2	2	5/8	1/8		1/8	1		-1	41	2	1	
0	33	2	2	5/8	1/8		1/8	1		-1	53	2	1	
0	34	2	2	5/8	1/8		1/8	1		0	60	1	2	
0	35	2	2	5/8	1/8		1/8	1		-1	65	1	1	
0	36	2	2	5/8	1/8		1/8	1		3	69	1	1	
0	37	3	3	0	1/8		1/8	1		2	50	2	1	
0	38	3	3	0	1/8		1/8	1		2	62	2	1	
0	39	3	3	0	3/8		1/4	3/2		-1	65	1	2	
0	40	3	3	0	3/16		1/8	3/2		-2	70	1	1	
0	41	3	3	1/8	1/8		1/8	1		-2	46	2	1	
0	42	3	3	1/8	1/8		1/8	1		-2	58	2	1	
0	43	3	3	3/16	1/32		1/32	1		0	72	1	1	
0	44	3	3	7/32	1/32		1/32	1		2	74	1	1	
0	45	3	3	1/4	1/8		1/8	1		3	45	2	1	
0	46	3	3	1/4	1/8		1/8	1		3	57	2	1	
0	47	3	3	1/4	1/8		1/8	1		0	72	1	1	
0	48	3	3	3/8	1/8		1/8	1		-1	65	1	1	
0	49	3	3	1/2	1/4		1/4	1		2	50	2	1	
0	50	3	3	1/2	1/4		1/4	1		5	59	1	2	
0	51	3	3	1/2	1/8		1/8	1		4	64	1	1	
