mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	slur
3	3	17/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8			1/8	1	27					
4	4	9	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	28					4
4	4	19/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	29		ornamentTrill			4
4	4	10	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	30					
4	4	11	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	31					
4	4	9	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	32					
4	4	10	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	33					
5	5	12	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	34					5
5	5	25/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	35					5
5	5	13	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	36					5
5	5	27/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	37					5
5	5	14	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	38					5
5	5	29/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	39					
5	5	12	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	40					
6	6	15	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	41					6
6	6	31/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	42					6
6	6	16	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	43					6
6	6	33/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	44					
6	6	17	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	45					
6	6	15	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	46					
6	6	16	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	47					
7	7	18	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	48					7
7	7	37/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	49					7
7	7	19	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	50					7
7	7	39/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	51					7
7	7	20	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	52					7
7	7	41/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	53					
7	7	18	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	54					
8	8	21	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	55					8
8	8	43/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	56					8
8	8	22	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	57					8
8	8	45/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	58					8
8	8	23	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	59					8
8	8	47/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	60					
8	8	21	1.0	0	0	Chord	3/4	1	2	1/4			1/4	1	61					
8	8	22	1.0	1/4	1/4	Chord	3/4	1	2	1/4			1/4	1	62					
8	8	23	1.0	1/2	1/2	Chord	3/4	1	2	1/4			1/4	1	63					
8	8	21	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	64					
8	8	22	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	65					
8	8	23	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	66					
9	9	24	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	67					9
9	9	49/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	68					9
9	9	25	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	69					9
9	9	51/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	70					9
9	9	26	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	71					9
9	9	53/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	72					
9	9	24	1.0	0	0	Chord	3/4	1	2	1/4			1/4	1	73					
9	9	25	2.0	1/4	1/4	Chord	3/4	1	2	1/2			1/2	1	74					
9	9	24	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	75					
9	9	26	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	76					
9	9	26	1.0	1/2	1/2	Chord	3/4	2	2	1/4			1/4	1	77					
10	10	27	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	78					10
10	10	28	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	79					
10	10	29	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	80					
10	10	117/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	81					11
10	10	59/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	82					11
10	10	119/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	83					
10	10	27	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	84					12
10	10	28	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	85					
10	10	27	2.0	0	0	Chord	3/4	2	2	1/2			1/2	1	86					
11	11	30	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	87					13
11	11	31	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	88					13
11	11	32	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	89					
11	11	30	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	90					14
11	11	31	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	91					14
11	11	32	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	92					
12	12	33	2.0	0	0	Chord	3/4	1	1	1/2			1/2	1	93					15
12	12	35	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	94					
12	12	33	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	95					
12	12	34	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	96					
12	12	35	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	97					
12	12	33	3.0	0	0	Chord	3/4	2	2	3/4			1/2	3/2	98					
13	13	36	0.0	0	0	Chord	3/4	1	1	0	grace32		1/32	1	99					
13	13	36	0.0	0	0	Chord	3/4	1	1	0	grace32		1/32	1	100					
13	13	36	0.0	0	0	Chord	3/4	1	1	0	grace32		1/32	1	101					
13	13	36	1.5	0	0	Chord	3/4	1	1	3/8			1/4	3/2	102					16
13	13	75/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	103					16
13	13	151/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	104					16
13	13	38	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	105					16
13	13	153/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	106					16
13	13	77/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	107					16
13	13	155/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	108					
13	13	36	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	109					
13	13	37	1.5	1/4	1/4	Chord	3/4	2	1	3/8			1/4	3/2	110					
13	13	77/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	111					
13	13	36	2.0	0	0	Chord	3/4	2	2	1/2			1/2	1	112					
13	13	38	0.5	1/2	1/2	Chord	3/4	2	2	1/8			1/8	1	113					
13	13	77/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8			1/8	1	114					
14	14	39	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	115					17
14	14	79/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	116		ornamentTrill			17
14	14	40	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	117					
14	14	41	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	118					
14	14	39	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	119					
14	14	40	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	120					
15	15	42	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	121					18
15	15	85/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	122					18
15	15	43	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	123					18
15	15	87/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	124					18
15	15	44	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	125					18
15	15	89/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	126					
15	15	42	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	127					
16	16	45	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	128					19
16	16	91/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	129					19
16	16	46	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	130					19
16	16	93/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	131					
16	16	47	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	132					
16	16	45	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	133					
16	16	46	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	134					
17	17	48	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	135					20
17	17	97/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	136					20
17	17	49	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	137					20
17	17	99/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	138					20
17	17	50	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	139					20
17	17	101/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	140					
17	17	48	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	141					
18	18	51	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	142					21
18	18	103/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	143					21
18	18	52	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	144					21
18	18	105/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	145					21
18	18	53	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	146					21
18	18	107/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	147					
18	18	51	1.0	0	0	Chord	3/4	1	2	1/4			1/4	1	148					
18	18	52	1.0	1/4	1/4	Chord	3/4	1	2	1/4			1/4	1	149					
18	18	53	1.0	1/2	1/2	Chord	3/4	1	2	1/4			1/4	1	150					
18	18	51	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	151					
18	18	52	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	152					
18	18	53	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	153					
19	19	54	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	154					22
19	19	109/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	155					22
19	19	55	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	156					22
19	19	221/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	157					22
19	19	111/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	158					22
19	19	223/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	159					22
19	19	56	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	160					22
19	19	113/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	161					
19	19	54	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	162					
20	20	57	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	163					23
20	20	115/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	164					23
20	20	58	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	165					23
20	20	233/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	166					23
20	20	117/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	167					23
20	20	235/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	168					23
20	20	59	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	169					23
20	20	119/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	170					
20	20	57	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	171					
21	21	60	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	172					24
21	21	121/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	173					24
21	21	61	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	174					24
21	21	245/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	175					24
21	21	123/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	176					24
21	21	247/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	177					24
21	21	62	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	178					24
21	21	249/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	179					24
21	21	125/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	180					24
21	21	251/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	181					
21	21	60	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	182					
22	22	63	0.75	0	0	Chord	3/4	1	1	3/16			1/8	3/2	183					25
22	22	255/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32			1/32	1	184					25
22	22	511/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32			1/32	1	185					
22	22	64	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	186		articStaccatissimoAbove			
22	22	63	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	187					26
22	22	64	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	188					
22	22	63	2.0	0	0	Chord	3/4	2	2	1/2			1/2	1	189					
23	23	66	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	190					27
23	23	67	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	191					27
23	23	68	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	192					
24	24	277/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	193					28
24	24	139/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	194					28
24	24	279/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	195					28
24	24	70	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	196					28
24	24	281/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	197					28
24	24	141/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	198					28
24	24	283/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	199					28
24	24	71	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	200					28
24	24	285/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	201					28
24	24	143/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	202					28
24	24	287/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	203					28
24	24	69	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	204					
25	25	72	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	205					29
25	25	145/2	1.0	1/8	1/8	Chord	3/4	1	1	1/4			1/4	1	206					29
25	25	147/2	1.0	3/8	3/8	Chord	3/4	1	1	1/4			1/4	1	207					29
25	25	149/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	208					
25	25	72	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	209					30
25	25	73	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	210					30
25	25	74	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	211					
26	26	75	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	212					
26	26	301/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	213					31
26	26	151/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	214					31
26	26	303/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	215					31
26	26	76	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	216					31
26	26	305/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	217					31
26	26	153/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	218					31
26	26	307/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	219					31
26	26	77	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	220					31
26	26	309/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	221					31
26	26	155/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	222					31
26	26	311/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	223					
26	26	75	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	224					
27	27	78	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	225					32
27	27	157/2	1.0	1/8	1/8	Chord	3/4	1	1	1/4			1/4	1	226					32
27	27	159/2	1.0	3/8	3/8	Chord	3/4	1	1	1/4			1/4	1	227					32
27	27	161/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	228					
27	27	78	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	229					33
27	27	79	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	230					33
27	27	80	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	231					
28	28	325/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	232					34
28	28	163/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	233					34
28	28	327/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	234					34
28	28	82	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	235					34
28	28	329/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	236					34
28	28	165/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	237					34
28	28	331/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	238					34
28	28	83	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	239					34
28	28	333/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	240					34
28	28	167/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	241					34
28	28	335/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	242					
28	28	81	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	243					
29	29	337/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	244					35
29	29	169/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	245					35
29	29	339/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	246					35
29	29	85	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	247					35
29	29	341/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	248					35
29	29	171/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	249					35
29	29	343/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	250					35
29	29	86	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	251					35
29	29	345/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	252					35
29	29	173/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	253					35
29	29	347/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	254					
29	29	84	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	255					
30	30	349/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	256					36
30	30	175/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	257					36
30	30	351/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	258					36
30	30	88	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	259					36
30	30	353/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	260					36
30	30	177/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	261					36
30	30	355/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	262					36
30	30	89	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	263					36
30	30	357/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	264					36
30	30	179/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	265					36
30	30	359/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	266					
30	30	87	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	267					
31	31	91	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	268					37
31	31	365/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	269					37
31	31	183/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	270					37
31	31	367/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	271					
31	31	369/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	272					38
31	31	185/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	273					38
31	31	371/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	274					
31	31	90	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	275					39
31	31	361/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	276					39
31	31	181/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	277					39
31	31	363/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	278					
31	31	92	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	279					
32	32	94	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	280					40
32	32	377/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	281					40
32	32	189/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	282					40
32	32	379/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	283					
32	32	381/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	284					41
32	32	191/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	285					41
32	32	383/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	286					
32	32	93	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	287					42
32	32	373/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	288					42
32	32	187/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	289					42
32	32	375/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	290					
32	32	95	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	291					
33	33	96	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	292					
33	33	98	0.16666666666666666	1/2	1/2	Chord	3/4	1	1	1/24			1/16	2/3	293					43
33	33	589/6	0.16666666666666666	13/24	13/24	Chord	3/4	1	1	1/24			1/16	2/3	294					43
33	33	295/3	0.16666666666666666	7/12	7/12	Chord	3/4	1	1	1/24			1/16	2/3	295					43
33	33	197/2	0.16666666666666666	5/8	5/8	Chord	3/4	1	1	1/24			1/16	2/3	296					43
33	33	296/3	0.16666666666666666	2/3	2/3	Chord	3/4	1	1	1/24			1/16	2/3	297					43
33	33	593/6	0.16666666666666666	17/24	17/24	Chord	3/4	1	1	1/24			1/16	2/3	298					
33	33	96	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	299					
33	33	193/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	300					
33	33	97	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	301					
33	33	195/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	302					
33	33	98	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	303					
33	33	197/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	304					
33	33	96	3.0	0	0	Chord	3/4	2	2	3/4			1/2	3/2	305					
34	34	99	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	306					
34	34	100	0.16666666666666666	1/4	1/4	Chord	3/4	1	1	1/24			1/16	2/3	307					44
34	34	601/6	0.16666666666666666	7/24	7/24	Chord	3/4	1	1	1/24			1/16	2/3	308					44
34	34	301/3	0.16666666666666666	1/3	1/3	Chord	3/4	1	1	1/24			1/16	2/3	309					44
34	34	201/2	0.16666666666666666	3/8	3/8	Chord	3/4	1	1	1/24			1/16	2/3	310					44
