mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
13	12	13	12a	46	46	3.0	1/4	1/4	4/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
14	13	14	13a	49	49	4.0	0	0	4/4	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
15	14	15	14a	53	53	4.0	0	0	4/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
16	15	16	15a	57	57	2.0	0	0	4/4	2	1	V2	Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
16	15	16	15a	59	59	2.0	1/2	1/2	4/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
17	16	17	16a	61	61	2.0	0	0	4/4	2	1	V2	Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
17	16	17	16a	63	63	2.0	1/2	1/2	4/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
18	17	18	17a	65	65	2.0	0	0	4/4	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
18	17	18	17a	67	67	2.0	1/2	1/2	4/4	2	1	viio/V	Bb	V		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
19	18	19	18a	69	69	1.0	0	0	4/4	2	1	V|HC	Bb	V		V		V					HC		M	0	0	1, 5, 2		1	1
19	18	19	18a	70	70	1.0	1/4	1/4	4/4	2	1	vi7	Bb	V		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
19	18	19	18a	71	71	1.0	1/2	1/2	4/4	2	1	V6	Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
19	18	19	18a	72	72	1.0	3/4	3/4	4/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
20	19	20	19a	73	73	1.0	0	0	4/4	2	1	V43	Bb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
20	19	20	19a	74	74	1.0	1/4	1/4	4/4	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
20	19	20	19a	75	75	1.0	1/2	1/2	4/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
20	19	20	19a	76	76	1.0	3/4	3/4	4/4	2	1	vi7	Bb	V		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
21	20	21	20a	77	77	1.0	0	0	4/4	2	1	V|HC	Bb	V		V		V					HC		M	0	0	1, 5, 2		1	1
21	20	21	20a	78	78	1.0	1/4	1/4	4/4	2	1	vi7	Bb	V		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
21	20	21	20a	79	79	1.0	1/2	1/2	4/4	2	1	V6	Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
21	20	21	20a	80	80	1.0	3/4	3/4	4/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
22	21	22	21a	81	81	1.0	0	0	4/4	2	1	V43	Bb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
22	21	22	21a	82	82	1.0	1/4	1/4	4/4	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
22	21	22	21a	83	83	1.0	1/2	1/2	4/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
22	21	22	21a	84	84	1.0	3/4	3/4	4/4	2	1	V43/V	Bb	V		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
23	22	23	22a	85	85	4.0	0	0	4/4	2	1	V|HC}	Bb	V		V		V					HC	}	M	0	0	1, 5, 2		1	1
24	23	24	23a	89	89	4.0	0	0	4/4	2	1	I{	Bb	V		I		I						{	M	0	0	0, 4, 1		0	0
25	24	25	24a	93	93	3.0	0	0	4/4	2	1	IV	Bb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
25	24	25	24a	96	96	1.0	3/4	3/4	4/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
26	25	26	25a	97	97	1.0	0	0	4/4	2	1	V65/V	Bb	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
26	25	26	25a	98	98	1.0	1/4	1/4	4/4	2	1	I64	Bb	V		I64		I		64					M	0	0	1, 0, 4		0	1
26	25	26	25a	99	99	1.0	1/2	1/2	4/4	2	1	V65/V	Bb	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
26	25	26	25a	100	100	1.0	3/4	3/4	4/4	2	1	I64	Bb	V		I64		I		64					M	0	0	1, 0, 4		0	1
27	26	27	26a	101	101	1.0	0	0	4/4	2	1	vi7	Bb	V		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
27	26	27	26a	102	102	1.0	1/4	1/4	4/4	2	1	viio	Bb	V		viio		vii	o						o	0	0	5, 2, -1		5	5
27	26	27	26a	103	103	2.0	1/2	1/2	4/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
28	27	28	27a	105	105	4.0	0	0	4/4	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
29	28	29	28a	109	109	4.0	0	0	4/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
30	29	30	29a	113	113	1.0	0	0	4/4	2	1	ii	Bb	V		ii		ii							m	0	0	2, -1, 3		2	2
30	29	30	29a	114	114	1.0	1/4	1/4	4/4	2	1	viio	Bb	V		viio		vii	o						o	0	0	5, 2, -1		5	5
30	29	30	29a	115	115	1.0	1/2	1/2	4/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
30	29	30	29a	116	116	1.0	3/4	3/4	4/4	2	1	vi	Bb	V		vi		vi							m	0	0	3, 0, 4		3	3
31	30	31	30a	117	117	4.0	0	0	4/4	2	1	V|HC}	Bb	V		V		V					HC	}	M	0	0	1, 5, 2		1	1
32	31	32	31a	121	121	4.0	0	0	4/4	2	1	I{	Bb	V		I		I						{	M	0	0	0, 4, 1		0	0
33	32	33	32a	125	125	3.0	0	0	4/4	2	1	IV	Bb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
33	32	33	32a	128	128	1.0	3/4	3/4	4/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
34	33	34	33a	129	129	1.0	0	0	4/4	2	1	V65/V	Bb	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
34	33	34	33a	130	130	1.0	1/4	1/4	4/4	2	1	I64	Bb	V		I64		I		64					M	0	0	1, 0, 4		0	1
34	33	34	33a	131	131	1.0	1/2	1/2	4/4	2	1	V65/V	Bb	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
34	33	34	33a	132	132	1.0	3/4	3/4	4/4	2	1	I64	Bb	V		I64		I		64					M	0	0	1, 0, 4		0	1
35	34	35	34a	133	133	1.0	0	0	4/4	2	1	vii7	Bb	V		vii7		vii		7					mm7	0	0	5, 2, 6, 3		5	5
35	34	35	34a	134	134	1.0	1/4	1/4	4/4	2	1	viio	Bb	V		viio		vii	o						o	0	0	5, 2, -1		5	5
35	34	35	34a	135	135	2.0	1/2	1/2	4/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
36	35	36	35a	137	137	1.5	0	0	4/4	2	1	vi	Bb	V		vi		vi							m	0	0	3, 0, 4		3	3
36	35	36	35a	277/2	277/2	0.5	3/8	3/8	4/4	2	1	#viio64/ii	Bb	V		#viio64/ii		#vii	o	64		ii			o	0	0	1, 7, 4		7	1
36	35	36	35a	139	139	1.5	1/2	1/2	4/4	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
36	35	36	35a	281/2	281/2	0.5	7/8	7/8	4/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
37	36	37	36a	141	141	0.5	0	0	4/4	2	1	viio6	Bb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
37	36	37	36a	283/2	283/2	0.5	1/8	1/8	4/4	2	1	vi6	Bb	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
37	36	37	36a	142	142	0.5	1/4	1/4	4/4	2	1	V6	Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
37	36	37	36a	285/2	285/2	0.5	3/8	3/8	4/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
37	36	37	36a	143	143	1.0	1/2	1/2	4/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
37	36	37	36a	144	144	1.0	3/4	3/4	4/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
38	37	38	37a	145	145	2.0	0	0	4/4	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
38	37	38	37a	147	147	1.0	1/2	1/2	4/4	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
38	37	38	37a	148	148	1.0	3/4	3/4	4/4	2	1	V	Bb	V		V		V							M	0	0	1, 5, 2		1	1
39	38	39	38a	149	149	4.0	0	0	4/4	2	1	I|PAC}	Bb	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
40	39	40	39a	153	153	1.0	0	0	4/4	2	1	V65{	Bb	V		V65		V		65				{	Mm7	0	0	5, 2, -1, 1		1	5
40	39	40	39a	154	154	1.0	1/4	1/4	4/4	2	1	V2	Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
40	39	40	39a	155	155	1.0	1/2	1/2	4/4	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
40	39	40	39a	156	156	1.0	3/4	3/4	4/4	2	1	V2	Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
41	40	41	40a	157	157	0.5	0	0	4/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
41	40	41	40a	315/2	315/2	0.5	1/8	1/8	4/4	2	1	V6	Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
41	40	41	40a	158	158	0.5	1/4	1/4	4/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
41	40	41	40a	317/2	317/2	0.5	3/8	3/8	4/4	2	1	V43	Bb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
41	40	41	40a	159	159	2.0	1/2	1/2	4/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
42	41	42	41a	161	161	1.0	0	0	4/4	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
42	41	42	41a	162	162	1.0	1/4	1/4	4/4	2	1	V2	Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
42	41	42	41a	163	163	1.0	1/2	1/2	4/4	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
42	41	42	41a	164	164	1.0	3/4	3/4	4/4	2	1	V2	Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
43	42	43	42a	165	165	0.5	0	0	4/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
43	42	43	42a	331/2	331/2	0.5	1/8	1/8	4/4	2	1	V6	Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
43	42	43	42a	166	166	0.5	1/4	1/4	4/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
43	42	43	42a	333/2	333/2	0.5	3/8	3/8	4/4	2	1	V43	Bb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
43	42	43	42a	167	167	2.0	1/2	1/2	4/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
44	43	44	43a	169	169	2.0	0	0	4/4	2	1	IV	Bb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
44	43	44	43a	171	171	2.0	1/2	1/2	4/4	2	1	V	Bb	V		V		V							M	0	0	1, 5, 2		1	1
45	44	45	44a	173	173	2.0	0	0	4/4	2	1	#viio7/vi	Bb	V		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
45	44	45	44a	175	175	3.0	1/2	1/2	4/4	2	1	vi	Bb	V		vi		vi							m	0	0	3, 0, 4		3	3
46	45	46	45a	178	178	1.0	1/4	1/4	4/4	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
46	45	46	45a	179	179	1.0	1/2	1/2	4/4	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
46	45	46	45a	180	180	1.0	3/4	3/4	4/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
47	46	47	46a	181	181	2.0	0	0	4/4	2	1	I|PAC}{	Bb	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
47	46	47	46a	183	183	2.0	1/2	1/2	4/4	2	1	V7/IV	Bb	V		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
48	47	48	47a	185	185	2.0	0	0	4/4	2	1	V65/ii	Bb	V		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
48	47	48	47a	187	187	2.0	1/2	1/2	4/4	2	1	ii	Bb	V		ii		ii							m	0	0	2, -1, 3		2	2
49	48	49	48a	189	189	2.0	0	0	4/4	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
49	48	49	48a	191	191	2.0	1/2	1/2	4/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
50	49	50	49a	193	193	2.0	0	0	4/4	2	1	V65/V	Bb	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
50	49	50	49a	195	195	1.0	1/2	1/2	4/4	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
50	49	50	49a	196	196	1.0	3/4	3/4	4/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
51	50	51	50a	197	197	1.0	0	0	4/4	2	1	I[I|PAC}{	Bb	V	I	I		I					PAC	}{	M	0	0	0, 4, 1		0	0
51	50	51	50a	198	198	0.5	1/4	1/4	4/4	2	1	viio	Bb	V	I	viio		vii	o						o	0	0	5, 2, -1		5	5
51	50	51	50a	397/2	397/2	0.5	3/8	3/8	4/4	2	1	V7/V	Bb	V	I	V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
51	50	51	50a	199	199	0.5	1/2	1/2	4/4	2	1	IV6	Bb	V	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
51	50	51	50a	399/2	399/2	0.5	5/8	5/8	4/4	2	1	I	Bb	V	I	I		I							M	0	0	0, 4, 1		0	0
51	50	51	50a	200	200	0.5	3/4	3/4	4/4	2	1	viio	Bb	V	I	viio		vii	o						o	0	0	5, 2, -1		5	5
51	50	51	50a	401/2	401/2	0.5	7/8	7/8	4/4	2	1	V7/IV	Bb	V	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
52	51	52	51a	201	201	0.5	0	0	4/4	2	1	IV6	Bb	V	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
52	51	52	51a	403/2	403/2	0.5	1/8	1/8	4/4	2	1	I	Bb	V	I	I		I							M	0	0	0, 4, 1		0	0
52	51	52	51a	202	202	0.5	1/4	1/4	4/4	2	1	viio	Bb	V	I	viio		vii	o						o	0	0	5, 2, -1		5	5
52	51	52	51a	405/2	405/2	0.5	3/8	3/8	4/4	2	1	V7/IV]	Bb	V	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
52	51	52	51a	203	203	0.5	1/2	1/2	4/4	2	1	IV6	Bb	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
52	51	52	51a	407/2	407/2	0.5	5/8	5/8	4/4	2	1	viio/IV	Bb	V		viio/IV		vii	o			IV			o	0	0	4, 1, -2		4	4
52	51	52	51a	204	204	0.5	3/4	3/4	4/4	2	1	IV	Bb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
52	51	52	51a	409/2	409/2	0.5	7/8	7/8	4/4	2	1	viio6	Bb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
53	52	53	52a	205	205	2.0	0	0	4/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
53	52	53	52a	207	207	2.0	1/2	1/2	4/4	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
54	53	54	53a	209	209	2.0	0	0	4/4	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
54	53	54	53a	211	211	2.0	1/2	1/2	4/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	54	55	54a	213	213	1.0	0	0	4/4	2	1	I[I|PAC}{	Bb	V	I	I		I					PAC	}{	M	0	0	0, 4, 1		0	0
55	54	55	54a	214	214	0.5	1/4	1/4	4/4	2	1	viio	Bb	V	I	viio		vii	o						o	0	0	5, 2, -1		5	5
55	54	55	54a	429/2	429/2	0.5	3/8	3/8	4/4	2	1	V7/IV	Bb	V	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
55	54	55	54a	215	215	0.5	1/2	1/2	4/4	2	1	IV6	Bb	V	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
55	54	55	54a	431/2	431/2	0.5	5/8	5/8	4/4	2	1	I	Bb	V	I	I		I							M	0	0	0, 4, 1		0	0
55	54	55	54a	216	216	0.5	3/4	3/4	4/4	2	1	viio	Bb	V	I	viio		vii	o						o	0	0	5, 2, -1		5	5
55	54	55	54a	433/2	433/2	0.5	7/8	7/8	4/4	2	1	V7/IV	Bb	V	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
56	55	56	55a	217	217	0.5	0	0	4/4	2	1	IV6	Bb	V	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
56	55	56	55a	435/2	435/2	0.5	1/8	1/8	4/4	2	1	I	Bb	V	I	I		I							M	0	0	0, 4, 1		0	0
56	55	56	55a	218	218	0.5	1/4	1/4	4/4	2	1	viio	Bb	V	I	viio		vii	o						o	0	0	5, 2, -1		5	5
56	55	56	55a	437/2	437/2	0.5	3/8	3/8	4/4	2	1	V7/IV]	Bb	V	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
56	55	56	55a	219	219	0.5	1/2	1/2	4/4	2	1	IV6	Bb	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
56	55	56	55a	439/2	439/2	0.5	5/8	5/8	4/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
56	55	56	55a	220	220	0.5	3/4	3/4	4/4	2	1	IV	Bb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
56	55	56	55a	441/2	441/2	0.5	7/8	7/8	4/4	2	1	viio6(+2)	Bb	V		viio6(+2)		vii	o	6	+2				o	0	0	2, -1, 5	0	5	2
57	56	57	56a	221	221	2.0	0	0	4/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
57	56	57	56a	223	223	2.0	1/2	1/2	4/4	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
58	57	58	57a	225	225	4.0	0	0	4/4	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
59	58	59	58a	229	229	4.0	0	0	4/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
60	59	60	59a	233	233	2.0	0	0	4/4	2	1	I|PAC}{	Bb	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
60	59	60	59a	235	235	0.5	1/2	1/2	4/4	2	1	viio6	Bb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
60	59	60	59a	471/2	471/2	0.5	5/8	5/8	4/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
60	59	60	59a	236	236	0.5	3/4	3/4	4/4	2	1	V6	Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
60	59	60	59a	473/2	473/2	0.5	7/8	7/8	4/4	2	1	viio64/IV	Bb	V		viio64/IV		vii	o	64		IV			o	0	0	-2, 4, 1		4	-2
61	60	61	60a	237	237	1.0	0	0	4/4	2	1	I[IV6	Bb	V	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
61	60	61	60a	238	238	1.0	1/4	1/4	4/4	2	1	iv6	Bb	V	I	iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
61	60	61	60a	239	239	1.0	1/2	1/2	4/4	2	1	V	Bb	V	I	V		V							M	0	0	1, 5, 2		1	1
61	60	61	60a	240	240	1.0	3/4	3/4	4/4	2	1	V65	Bb	V	I	V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
62	61	62	61a	241	241	2.0	0	0	4/4	2	1	I]	Bb	V	I	I		I							M	0	0	0, 4, 1		0	0
62	61	62	61a	243	243	0.5	1/2	1/2	4/4	2	1	viio6	Bb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
62	61	62	61a	487/2	487/2	0.5	5/8	5/8	4/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
62	61	62	61a	244	244	0.5	3/4	3/4	4/4	2	1	V6	Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
62	61	62	61a	489/2	489/2	0.5	7/8	7/8	4/4	2	1	viio64/IV	Bb	V		viio64/IV		vii	o	64		IV			o	0	0	-2, 4, 1		4	-2
63	62	63	62a	245	245	1.0	0	0	4/4	2	1	IV6	Bb	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
63	62	63	62a	246	246	1.0	1/4	1/4	4/4	2	1	IV	Bb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
63	62	63	62a	247	247	1.0	1/2	1/2	4/4	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
63	62	63	62a	248	248	1.0	3/4	3/4	4/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
64	63	64	63a	249	249	2.0	0	0	4/4	2	1	I(94)}	Bb	V		I(94)		I			94			}	M	0	0	0, -1, 1	2	0	0
64	63	64	63a	251	251	1.0	1/2	1/2	4/4	2	1	I|PAC	Bb	V		I		I					PAC		M	0	0	0, 4, 1		0	0
1	0	65	63a	252	0	3.0	0	3/4	4/4	2	1	Bb.I{	Bb	I		I		I						{	M	0	0	0, 4, 1		0	0
2	1	66	1b	255	3	2.0	1/2	1/2	4/4	2	1	vi6	Bb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
3	2	67	2b	257	5	1.0	0	0	4/4	2	1	ii(4)	Bb	I		ii(4)		ii			4				m	0	0	2, 1, 3		2	2
3	2	67	2b	258	6	3.0	1/4	1/4	4/4	2	1	ii	Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
4	3	68	3b	261	9	1.0	0	0	4/4	2	1	V(4)	Bb	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
4	3	68	3b	262	10	3.0	1/4	1/4	4/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	4	69	4b	265	13	1.0	0	0	4/4	2	1	I(97)	Bb	I		I(97)		I			97				M	0	0	0, 4, 1	2, 5	0	0
5	4	69	4b	266	14	3.0	1/4	1/4	4/4	2	1	I|IAC	Bb	I		I		I					IAC		M	0	0	0, 4, 1		0	0
